"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Season","totalGoalInMatch","goalDiff"
"300","E0","12/2/1994","Oldham","Chelsea",2,1,"H",1,0,"H","1993-94",3,1
"301","E0","12/2/1994","Sheffield United","Coventry",0,0,"D",0,0,"D","1993-94",0,0
"302","E0","12/2/1994","Tottenham","Blackburn",0,2,"A",0,1,"A","1993-94",2,2
"303","E0","12/2/1994","Wimbledon","Newcastle",4,2,"H",2,1,"H","1993-94",6,2
"304","E0","13/02/94","Norwich","Arsenal",1,1,"D",0,0,"D","1993-94",2,0
"305","E0","14/02/94","Southampton","Liverpool",4,2,"H",2,1,"H","1993-94",6,2
"306","E0","19/02/94","Blackburn","Newcastle",1,0,"H",0,0,"H","1993-94",1,1
"307","E0","19/02/94","Coventry","Man City",4,0,"H",2,0,"H","1993-94",4,4
"308","E0","19/02/94","Everton","Arsenal",1,1,"D",0,0,"D","1993-94",2,0
"309","E0","19/02/94","Leeds","Liverpool",2,0,"H",1,0,"H","1993-94",2,2
"310","E0","19/02/94","Swindon","Norwich",3,3,"D",1,1,"D","1993-94",6,0
"311","E0","22/02/94","Aston Villa","Man City",0,0,"D",0,0,"D","1993-94",0,0
"312","E0","22/02/94","Norwich","Blackburn",2,2,"D",1,1,"D","1993-94",4,0
"313","E0","23/02/94","Newcastle","Coventry",4,0,"H",2,0,"H","1993-94",4,4
"314","E0","26/02/94","Arsenal","Blackburn",1,0,"H",0,0,"H","1993-94",1,1
"315","E0","26/02/94","Ipswich","Sheffield United",3,2,"H",1,1,"H","1993-94",5,1
"316","E0","26/02/94","Liverpool","Coventry",1,0,"H",0,0,"H","1993-94",1,1
"317","E0","26/02/94","Man City","Swindon",2,1,"H",1,0,"H","1993-94",3,1
"318","E0","26/02/94","Norwich","Sheffield Weds",1,1,"D",0,0,"D","1993-94",2,0
"319","E0","26/02/94","Southampton","Wimbledon",1,0,"H",0,0,"H","1993-94",1,1
"320","E0","26/02/94","West Ham","Man United",2,2,"D",1,1,"D","1993-94",4,0
"321","E0","27/02/94","Chelsea","Tottenham",4,3,"H",2,1,"H","1993-94",7,1
"322","E0","28/02/94","Oldham","Leeds",1,1,"D",0,0,"D","1993-94",2,0
"323","E0","2/3/1994","Tottenham","Aston Villa",1,1,"D",0,0,"D","1993-94",2,0
"324","E0","5/3/1994","Blackburn","Liverpool",2,0,"H",1,0,"H","1993-94",2,2
"325","E0","5/3/1994","Everton","Oldham",2,1,"H",1,0,"H","1993-94",3,1
"326","E0","5/3/1994","Ipswich","Arsenal",1,5,"A",0,2,"A","1993-94",6,4
"327","E0","5/3/1994","Leeds","Southampton",0,0,"D",0,0,"D","1993-94",0,0
"328","E0","5/3/1994","Man United","Chelsea",0,1,"A",0,0,"A","1993-94",1,1
"329","E0","5/3/1994","QPR","Man City",1,1,"D",0,0,"D","1993-94",2,0
"330","E0","5/3/1994","Sheffield Weds","Newcastle",0,1,"A",0,0,"A","1993-94",1,1
"331","E0","5/3/1994","Swindon","West Ham",1,1,"D",0,0,"D","1993-94",2,0
"332","E0","5/3/1994","Tottenham","Sheffield United",2,2,"D",1,1,"D","1993-94",4,0
"333","E0","5/3/1994","Wimbledon","Norwich",3,1,"H",1,0,"H","1993-94",4,2
"334","E0","6/3/1994","Coventry","Aston Villa",0,1,"A",0,0,"A","1993-94",1,1
"335","E0","12/3/1994","Aston Villa","Ipswich",0,1,"A",0,0,"A","1993-94",1,1
"336","E0","12/3/1994","Man City","Wimbledon",0,1,"A",0,0,"A","1993-94",1,1
"337","E0","12/3/1994","Newcastle","Swindon",7,1,"H",3,0,"H","1993-94",8,6
"338","E0","12/3/1994","Norwich","QPR",3,4,"A",1,2,"A","1993-94",7,1
"339","E0","12/3/1994","Southampton","Sheffield Weds",1,1,"D",0,0,"D","1993-94",2,0
"340","E0","13/03/94","Liverpool","Everton",2,1,"H",1,0,"H","1993-94",3,1
"341","E0","13/03/94","Sheffield United","Leeds",2,2,"D",1,1,"D","1993-94",4,0
"342","E0","16/03/94","Chelsea","Wimbledon",2,0,"H",1,0,"H","1993-94",2,2
"343","E0","16/03/94","Leeds","Aston Villa",2,0,"H",1,0,"H","1993-94",2,2
"344","E0","16/03/94","Man United","Sheffield Weds",5,0,"H",2,0,"H","1993-94",5,5
"345","E0","16/03/94","Sheffield United","QPR",1,1,"D",0,0,"D","1993-94",2,0
"346","E0","19/03/94","Aston Villa","Oldham",1,2,"A",0,1,"A","1993-94",3,1
"347","E0","19/03/94","Leeds","Coventry",1,0,"H",0,0,"H","1993-94",1,1
"348","E0","19/03/94","Liverpool","Chelsea",2,1,"H",1,0,"H","1993-94",3,1
"349","E0","19/03/94","Man City","Sheffield United",0,0,"D",0,0,"D","1993-94",0,0
"350","E0","19/03/94","QPR","Wimbledon",1,0,"H",0,0,"H","1993-94",1,1
"351","E0","19/03/94","Southampton","Arsenal",0,4,"A",0,2,"A","1993-94",4,4
"352","E0","19/03/94","Swindon","Man United",2,2,"D",1,1,"D","1993-94",4,0
"353","E0","19/03/94","Tottenham","Ipswich",1,1,"D",0,0,"D","1993-94",2,0
"354","E0","19/03/94","West Ham","Newcastle",2,4,"A",1,2,"A","1993-94",6,2
"355","E0","20/03/94","Sheffield Weds","Blackburn",1,2,"A",0,1,"A","1993-94",3,1
"356","E0","21/03/94","Norwich","Everton",3,0,"H",1,0,"H","1993-94",3,3
"357","E0","22/03/94","Arsenal","Man United",2,2,"D",1,1,"D","1993-94",4,0
"358","E0","22/03/94","Newcastle","Ipswich",2,0,"H",1,0,"H","1993-94",2,2
"359","E0","26/03/94","Arsenal","Liverpool",1,0,"H",0,0,"H","1993-94",1,1
"360","E0","26/03/94","Blackburn","Swindon",3,1,"H",1,0,"H","1993-94",4,2
"361","E0","26/03/94","Chelsea","West Ham",2,0,"H",1,0,"H","1993-94",2,2
"362","E0","26/03/94","Coventry","Norwich",2,1,"H",1,0,"H","1993-94",3,1
"363","E0","26/03/94","Everton","Tottenham",0,1,"A",0,0,"A","1993-94",1,1
"364","E0","26/03/94","Ipswich","QPR",1,3,"A",0,1,"A","1993-94",4,2
"365","E0","26/03/94","Oldham","Man City",0,0,"D",0,0,"D","1993-94",0,0
"366","E0","26/03/94","Sheffield United","Southampton",0,0,"D",0,0,"D","1993-94",0,0
"367","E0","27/03/94","Wimbledon","Leeds",1,0,"H",0,0,"H","1993-94",1,1
"368","E0","28/03/94","Sheffield United","West Ham",3,2,"H",1,1,"H","1993-94",5,1
"369","E0","29/03/94","Ipswich","Man City",2,2,"D",1,1,"D","1993-94",4,0
"370","E0","29/03/94","Newcastle","Norwich",3,0,"H",1,0,"H","1993-94",3,3
"371","E0","29/03/94","Wimbledon","Blackburn",4,1,"H",2,0,"H","1993-94",5,3
"372","E0","30/03/94","Aston Villa","Everton",0,0,"D",0,0,"D","1993-94",0,0
"373","E0","30/03/94","Man United","Liverpool",1,0,"H",0,0,"H","1993-94",1,1
"374","E0","30/03/94","Sheffield Weds","Chelsea",3,1,"H",1,0,"H","1993-94",4,2
"375","E0","30/03/94","Southampton","Oldham",1,3,"A",0,1,"A","1993-94",4,2
"376","E0","1/4/1994","Leeds","Newcastle",1,1,"D",0,0,"D","1993-94",2,0
"377","E0","2/4/1994","Arsenal","Swindon",1,1,"D",0,0,"D","1993-94",2,0
"378","E0","2/4/1994","Blackburn","Man United",2,0,"H",1,0,"H","1993-94",2,2
"379","E0","2/4/1994","Chelsea","Southampton",2,0,"H",1,0,"H","1993-94",2,2
"380","E0","2/4/1994","Coventry","Wimbledon",1,2,"A",0,1,"A","1993-94",3,1
"381","E0","2/4/1994","Liverpool","Sheffield United",1,2,"A",0,1,"A","1993-94",3,1
"382","E0","2/4/1994","Man City","Aston Villa",3,0,"H",1,0,"H","1993-94",3,3
"383","E0","2/4/1994","Norwich","Tottenham",1,2,"A",0,1,"A","1993-94",3,1
"384","E0","2/4/1994","Oldham","QPR",4,1,"H",2,0,"H","1993-94",5,3
"385","E0","2/4/1994","Sheffield Weds","Everton",5,1,"H",2,0,"H","1993-94",6,4
"386","E0","2/4/1994","West Ham","Ipswich",2,1,"H",1,0,"H","1993-94",3,1
"387","E0","4/4/1994","Aston Villa","Norwich",0,0,"D",0,0,"D","1993-94",0,0
"388","E0","4/4/1994","Everton","Blackburn",0,3,"A",0,1,"A","1993-94",3,3
"389","E0","4/4/1994","Ipswich","Coventry",0,2,"A",0,1,"A","1993-94",2,2
"390","E0","4/4/1994","Man United","Oldham",3,2,"H",1,1,"H","1993-94",5,1
"391","E0","4/4/1994","Newcastle","Chelsea",0,0,"D",0,0,"D","1993-94",0,0
"392","E0","4/4/1994","QPR","Leeds",0,4,"A",0,2,"A","1993-94",4,4
"393","E0","4/4/1994","Sheffield United","Arsenal",1,1,"D",0,0,"D","1993-94",2,0
"394","E0","4/4/1994","Southampton","Man City",0,1,"A",0,0,"A","1993-94",1,1
"395","E0","4/4/1994","Swindon","Sheffield Weds",0,1,"A",0,0,"A","1993-94",1,1
"396","E0","4/4/1994","Tottenham","West Ham",1,4,"A",0,2,"A","1993-94",5,3
"397","E0","4/4/1994","Wimbledon","Liverpool",1,1,"D",0,0,"D","1993-94",2,0
"398","E0","9/4/1994","Coventry","Tottenham",1,0,"H",0,0,"H","1993-94",1,1
"399","E0","9/4/1994","Liverpool","Ipswich",1,0,"H",0,0,"H","1993-94",1,1
"400","E0","9/4/1994","Man City","Newcastle",2,1,"H",1,0,"H","1993-94",3,1
"401","E0","9/4/1994","Norwich","Southampton",4,5,"A",2,2,"A","1993-94",9,1
"402","E0","9/4/1994","Sheffield Weds","QPR",3,1,"H",1,0,"H","1993-94",4,2
"403","E0","9/4/1994","West Ham","Everton",0,1,"A",0,0,"A","1993-94",1,1
"404","E0","11/4/1994","Blackburn","Aston Villa",1,0,"H",0,0,"H","1993-94",1,1
"405","E0","13/04/94","QPR","Chelsea",1,1,"D",0,0,"D","1993-94",2,0
"406","E0","16/04/94","Arsenal","Chelsea",1,0,"H",0,0,"H","1993-94",1,1
"407","E0","16/04/94","Coventry","Sheffield Weds",1,1,"D",0,0,"D","1993-94",2,0
"408","E0","16/04/94","Ipswich","Swindon",1,1,"D",0,0,"D","1993-94",2,0
"409","E0","16/04/94","Liverpool","Newcastle",0,2,"A",0,1,"A","1993-94",2,2
"410","E0","16/04/94","Man City","Norwich",1,1,"D",0,0,"D","1993-94",2,0
"411","E0","16/04/94","Oldham","West Ham",1,2,"A",0,1,"A","1993-94",3,1
"412","E0","16/04/94","QPR","Everton",2,1,"H",1,0,"H","1993-94",3,1
"413","E0","16/04/94","Sheffield United","Aston Villa",1,2,"A",0,1,"A","1993-94",3,1
"414","E0","16/04/94","Southampton","Blackburn",3,1,"H",1,0,"H","1993-94",4,2
"415","E0","16/04/94","Wimbledon","Man United",1,0,"H",0,0,"H","1993-94",1,1
"416","E0","17/04/94","Leeds","Tottenham",2,0,"H",1,0,"H","1993-94",2,2
"417","E0","19/04/94","Arsenal","Wimbledon",1,1,"D",0,0,"D","1993-94",2,0
"418","E0","23/04/94","Aston Villa","Arsenal",1,2,"A",0,1,"A","1993-94",3,1
"419","E0","23/04/94","Chelsea","Leeds",1,1,"D",0,0,"D","1993-94",2,0
"420","E0","23/04/94","Everton","Coventry",0,0,"D",0,0,"D","1993-94",0,0
"421","E0","23/04/94","Man United","Man City",2,0,"H",1,0,"H","1993-94",2,2
"422","E0","23/04/94","Newcastle","Oldham",3,2,"H",1,1,"H","1993-94",5,1
"423","E0","23/04/94","Norwich","Sheffield United",0,1,"A",0,0,"A","1993-94",1,1
"424","E0","23/04/94","Sheffield Weds","Ipswich",5,0,"H",2,0,"H","1993-94",5,5
"425","E0","23/04/94","Swindon","Wimbledon",2,4,"A",1,2,"A","1993-94",6,2
"426","E0","23/04/94","Tottenham","Southampton",3,0,"H",1,0,"H","1993-94",3,3
"427","E0","23/04/94","West Ham","Liverpool",1,2,"A",0,1,"A","1993-94",3,1
"428","E0","24/04/94","Blackburn","QPR",1,1,"D",0,0,"D","1993-94",2,0
"429","E0","26/04/94","Wimbledon","Oldham",3,0,"H",1,0,"H","1993-94",3,3
"430","E0","27/04/94","Chelsea","Swindon",2,0,"H",1,0,"H","1993-94",2,2
"431","E0","27/04/94","Leeds","Man United",0,2,"A",0,1,"A","1993-94",2,2
"432","E0","27/04/94","Newcastle","Aston Villa",5,1,"H",2,0,"H","1993-94",6,4
"433","E0","27/04/94","QPR","Arsenal",1,1,"D",0,0,"D","1993-94",2,0
"434","E0","27/04/94","West Ham","Blackburn",1,2,"A",0,1,"A","1993-94",3,1
"435","E0","30/04/94","Arsenal","West Ham",0,2,"A",0,1,"A","1993-94",2,2
"436","E0","30/04/94","Leeds","Everton",3,0,"H",1,0,"H","1993-94",3,3
"437","E0","30/04/94","Liverpool","Norwich",0,1,"A",0,0,"A","1993-94",1,1
"438","E0","30/04/94","Man City","Chelsea",2,2,"D",1,1,"D","1993-94",4,0
"439","E0","30/04/94","Oldham","Sheffield Weds",0,0,"D",0,0,"D","1993-94",0,0
"440","E0","30/04/94","QPR","Swindon",1,3,"A",0,1,"A","1993-94",4,2
"441","E0","30/04/94","Sheffield United","Newcastle",2,0,"H",1,0,"H","1993-94",2,2
"442","E0","30/04/94","Southampton","Aston Villa",4,1,"H",2,0,"H","1993-94",5,3
"443","E0","30/04/94","Wimbledon","Tottenham",2,1,"H",1,0,"H","1993-94",3,1
"444","E0","1/5/1994","Ipswich","Man United",1,2,"A",0,1,"A","1993-94",3,1
"445","E0","2/5/1994","Coventry","Blackburn",2,1,"H",1,0,"H","1993-94",3,1
"446","E0","3/5/1994","Leeds","Sheffield Weds",2,2,"D",1,1,"D","1993-94",4,0
"447","E0","3/5/1994","Oldham","Sheffield United",1,1,"D",0,0,"D","1993-94",2,0
"448","E0","3/5/1994","QPR","West Ham",0,0,"D",0,0,"D","1993-94",0,0
"449","E0","4/5/1994","Chelsea","Coventry",1,2,"A",0,1,"A","1993-94",3,1
"450","E0","4/5/1994","Man United","Southampton",2,0,"H",1,0,"H","1993-94",2,2
"451","E0","5/5/1994","Oldham","Tottenham",0,2,"A",0,1,"A","1993-94",2,2
"452","E0","7/5/1994","Aston Villa","Liverpool",2,1,"H",1,0,"H","1993-94",3,1
"453","E0","7/5/1994","Blackburn","Ipswich",0,0,"D",0,0,"D","1993-94",0,0
"454","E0","7/5/1994","Chelsea","Sheffield United",3,2,"H",1,1,"H","1993-94",5,1
"455","E0","7/5/1994","Everton","Wimbledon",3,2,"H",1,1,"H","1993-94",5,1
"456","E0","7/5/1994","Newcastle","Arsenal",2,0,"H",1,0,"H","1993-94",2,2
"457","E0","7/5/1994","Norwich","Oldham",1,1,"D",0,0,"D","1993-94",2,0
"458","E0","7/5/1994","Sheffield Weds","Man City",1,1,"D",0,0,"D","1993-94",2,0
"459","E0","7/5/1994","Swindon","Leeds",0,5,"A",0,2,"A","1993-94",5,5
"460","E0","7/5/1994","Tottenham","QPR",1,2,"A",0,1,"A","1993-94",3,1
"461","E0","7/5/1994","West Ham","Southampton",3,3,"D",1,1,"D","1993-94",6,0
"462","E0","8/5/1994","Man United","Coventry",0,0,"D",0,0,"D","1993-94",0,0
"463","E0","20/08/94","Arsenal","Man City",3,0,"H",1,0,"H","1994-95",3,3
"464","E0","20/08/94","Chelsea","Norwich",2,0,"H",1,0,"H","1994-95",2,2
"465","E0","20/08/94","Coventry","Wimbledon",1,1,"D",0,0,"D","1994-95",2,0
"466","E0","20/08/94","Crystal Palace","Liverpool",1,6,"A",0,3,"A","1994-95",7,5
"467","E0","20/08/94","Everton","Aston Villa",2,2,"D",1,1,"D","1994-95",4,0
"468","E0","20/08/94","Ipswich","Nott'm Forest",0,1,"A",0,0,"A","1994-95",1,1
"469","E0","20/08/94","Man United","QPR",2,0,"H",1,0,"H","1994-95",2,2
"470","E0","20/08/94","Sheffield Weds","Tottenham",3,4,"A",1,2,"A","1994-95",7,1
"471","E0","20/08/94","Southampton","Blackburn",1,1,"D",0,0,"D","1994-95",2,0
"472","E0","20/08/94","West Ham","Leeds",0,0,"D",0,0,"D","1994-95",0,0
"473","E0","21/08/94","Leicester","Newcastle",1,3,"A",0,1,"A","1994-95",4,2
"474","E0","22/08/94","Nott'm Forest","Man United",1,1,"D",0,0,"D","1994-95",2,0
"475","E0","23/08/94","Blackburn","Leicester",3,0,"H",1,0,"H","1994-95",3,3
"476","E0","23/08/94","Leeds","Arsenal",1,0,"H",0,0,"H","1994-95",1,1
"477","E0","23/08/94","Wimbledon","Ipswich",1,1,"D",0,0,"D","1994-95",2,0
"478","E0","24/08/94","Aston Villa","Southampton",1,1,"D",0,0,"D","1994-95",2,0
"479","E0","24/08/94","Man City","West Ham",3,0,"H",1,0,"H","1994-95",3,3
"480","E0","24/08/94","Newcastle","Coventry",4,0,"H",2,0,"H","1994-95",4,4
"481","E0","24/08/94","Norwich","Crystal Palace",0,0,"D",0,0,"D","1994-95",0,0
"482","E0","24/08/94","QPR","Sheffield Weds",3,2,"H",1,1,"H","1994-95",5,1
"483","E0","24/08/94","Tottenham","Everton",2,1,"H",1,0,"H","1994-95",3,1
"484","E0","27/08/94","Aston Villa","Crystal Palace",1,1,"D",0,0,"D","1994-95",2,0
"485","E0","27/08/94","Blackburn","Coventry",4,0,"H",2,0,"H","1994-95",4,4
"486","E0","27/08/94","Leeds","Chelsea",2,3,"A",1,1,"A","1994-95",5,1
"487","E0","27/08/94","Man City","Everton",4,0,"H",2,0,"H","1994-95",4,4
"488","E0","27/08/94","Newcastle","Southampton",5,1,"H",2,0,"H","1994-95",6,4
"489","E0","27/08/94","Norwich","West Ham",1,0,"H",0,0,"H","1994-95",1,1
"490","E0","27/08/94","Nott'm Forest","Leicester",1,0,"H",0,0,"H","1994-95",1,1
"491","E0","27/08/94","QPR","Ipswich",1,2,"A",0,1,"A","1994-95",3,1
"492","E0","27/08/94","Tottenham","Man United",0,1,"A",0,0,"A","1994-95",1,1
"493","E0","27/08/94","Wimbledon","Sheffield Weds",0,1,"A",0,0,"A","1994-95",1,1
"494","E0","28/08/94","Liverpool","Arsenal",3,0,"H",1,0,"H","1994-95",3,3
"495","E0","29/08/94","Coventry","Aston Villa",0,1,"A",0,0,"A","1994-95",1,1
"496","E0","30/08/94","Crystal Palace","Leeds",1,2,"A",0,1,"A","1994-95",3,1
"497","E0","30/08/94","Everton","Nott'm Forest",1,2,"A",0,1,"A","1994-95",3,1
"498","E0","30/08/94","Ipswich","Tottenham",1,3,"A",0,1,"A","1994-95",4,2
"499","E0","31/08/94","Arsenal","Blackburn",0,0,"D",0,0,"D","1994-95",0,0
"500","E0","31/08/94","Chelsea","Man City",3,0,"H",1,0,"H","1994-95",3,3
"501","E0","31/08/94","Leicester","QPR",1,1,"D",0,0,"D","1994-95",2,0
"502","E0","31/08/94","Man United","Wimbledon",3,0,"H",1,0,"H","1994-95",3,3
"503","E0","31/08/94","Sheffield Weds","Norwich",0,0,"D",0,0,"D","1994-95",0,0
"504","E0","31/08/94","Southampton","Liverpool",0,2,"A",0,1,"A","1994-95",2,2
"505","E0","31/08/94","West Ham","Newcastle",1,3,"A",0,1,"A","1994-95",4,2
"506","E0","10/9/1994","Aston Villa","Ipswich",2,0,"H",1,0,"H","1994-95",2,2
"507","E0","10/9/1994","Blackburn","Everton",3,0,"H",1,0,"H","1994-95",3,3
"508","E0","10/9/1994","Liverpool","West Ham",0,0,"D",0,0,"D","1994-95",0,0
"509","E0","10/9/1994","Man City","Crystal Palace",1,1,"D",0,0,"D","1994-95",2,0
"510","E0","10/9/1994","Newcastle","Chelsea",4,2,"H",2,1,"H","1994-95",6,2
"511","E0","10/9/1994","Norwich","Arsenal",0,0,"D",0,0,"D","1994-95",0,0
"512","E0","10/9/1994","Nott'm Forest","Sheffield Weds",4,1,"H",2,0,"H","1994-95",5,3
"513","E0","10/9/1994","QPR","Coventry",2,2,"D",1,1,"D","1994-95",4,0
"514","E0","10/9/1994","Wimbledon","Leicester",2,1,"H",1,0,"H","1994-95",3,1
"515","E0","11/9/1994","Leeds","Man United",2,1,"H",1,0,"H","1994-95",3,1
"516","E0","12/9/1994","Tottenham","Southampton",1,2,"A",0,1,"A","1994-95",3,1
"517","E0","17/09/94","Coventry","Leeds",2,1,"H",1,0,"H","1994-95",3,1
"518","E0","17/09/94","Crystal Palace","Wimbledon",0,0,"D",0,0,"D","1994-95",0,0
"519","E0","17/09/94","Everton","QPR",2,2,"D",1,1,"D","1994-95",4,0
"520","E0","17/09/94","Leicester","Tottenham",3,1,"H",1,0,"H","1994-95",4,2
"521","E0","17/09/94","Man United","Liverpool",2,0,"H",1,0,"H","1994-95",2,2
"522","E0","17/09/94","Sheffield Weds","Man City",1,1,"D",0,0,"D","1994-95",2,0
"523","E0","17/09/94","Southampton","Nott'm Forest",1,1,"D",0,0,"D","1994-95",2,0
"524","E0","17/09/94","West Ham","Aston Villa",1,0,"H",0,0,"H","1994-95",1,1
"525","E0","18/09/94","Arsenal","Newcastle",2,3,"A",1,1,"A","1994-95",5,1
"526","E0","18/09/94","Chelsea","Blackburn",1,2,"A",0,1,"A","1994-95",3,1
"527","E0","19/09/94","Ipswich","Norwich",1,2,"A",0,1,"A","1994-95",3,1
"528","E0","24/09/94","Blackburn","Aston Villa",3,1,"H",1,0,"H","1994-95",4,2
"529","E0","24/09/94","Coventry","Southampton",1,3,"A",0,1,"A","1994-95",4,2
"530","E0","24/09/94","Crystal Palace","Chelsea",0,1,"A",0,0,"A","1994-95",1,1
"531","E0","24/09/94","Everton","Leicester",1,1,"D",0,0,"D","1994-95",2,0
"532","E0","24/09/94","Ipswich","Man United",3,2,"H",1,1,"H","1994-95",5,1
"533","E0","24/09/94","Man City","Norwich",2,0,"H",1,0,"H","1994-95",2,2
"534","E0","24/09/94","Newcastle","Liverpool",1,1,"D",0,0,"D","1994-95",2,0
"535","E0","24/09/94","QPR","Wimbledon",0,1,"A",0,0,"A","1994-95",1,1
"536","E0","24/09/94","Tottenham","Nott'm Forest",1,4,"A",0,2,"A","1994-95",5,3
"537","E0","25/09/94","West Ham","Arsenal",0,2,"A",0,1,"A","1994-95",2,2
"538","E0","26/09/94","Sheffield Weds","Leeds",1,1,"D",0,0,"D","1994-95",2,0
"539","E0","1/10/1994","Arsenal","Crystal Palace",1,2,"A",0,1,"A","1994-95",3,1
"540","E0","1/10/1994","Aston Villa","Newcastle",0,2,"A",0,1,"A","1994-95",2,2
"541","E0","1/10/1994","Leeds","Man City",2,0,"H",1,0,"H","1994-95",2,2
"542","E0","1/10/1994","Liverpool","Sheffield Weds",4,1,"H",2,0,"H","1994-95",5,3
"543","E0","1/10/1994","Man United","Everton",2,0,"H",1,0,"H","1994-95",2,2
"544","E0","1/10/1994","Norwich","Blackburn",2,1,"H",1,0,"H","1994-95",3,1
"545","E0","1/10/1994","Southampton","Ipswich",3,1,"H",1,0,"H","1994-95",4,2
"546","E0","1/10/1994","Wimbledon","Tottenham",1,2,"A",0,1,"A","1994-95",3,1
"547","E0","2/10/1994","Chelsea","West Ham",1,2,"A",0,1,"A","1994-95",3,1
"548","E0","2/10/1994","Nott'm Forest","QPR",3,2,"H",1,1,"H","1994-95",5,1
"549","E0","3/10/1994","Leicester","Coventry",2,2,"D",1,1,"D","1994-95",4,0
"550","E0","8/10/1994","Chelsea","Leicester",4,0,"H",2,0,"H","1994-95",4,4
"551","E0","8/10/1994","Liverpool","Aston Villa",3,2,"H",1,1,"H","1994-95",5,1
"552","E0","8/10/1994","Man City","Nott'm Forest",3,3,"D",1,1,"D","1994-95",6,0
"553","E0","8/10/1994","Norwich","Leeds",2,1,"H",1,0,"H","1994-95",3,1
"554","E0","8/10/1994","Sheffield Weds","Man United",1,0,"H",0,0,"H","1994-95",1,1
"555","E0","8/10/1994","Southampton","Everton",2,0,"H",1,0,"H","1994-95",2,2
"556","E0","8/10/1994","Tottenham","QPR",1,1,"D",0,0,"D","1994-95",2,0
"557","E0","8/10/1994","West Ham","Crystal Palace",1,0,"H",0,0,"H","1994-95",1,1
"558","E0","8/10/1994","Wimbledon","Arsenal",1,3,"A",0,1,"A","1994-95",4,2
"559","E0","9/10/1994","Newcastle","Blackburn",1,1,"D",0,0,"D","1994-95",2,0
"560","E0","10/10/1994","Coventry","Ipswich",2,0,"H",1,0,"H","1994-95",2,2
"561","E0","15/10/94","Arsenal","Chelsea",3,1,"H",1,0,"H","1994-95",4,2
"562","E0","15/10/94","Aston Villa","Norwich",1,1,"D",0,0,"D","1994-95",2,0
"563","E0","15/10/94","Blackburn","Liverpool",3,2,"H",1,1,"H","1994-95",5,1
"564","E0","15/10/94","Crystal Palace","Newcastle",0,1,"A",0,0,"A","1994-95",1,1
"565","E0","15/10/94","Everton","Coventry",0,2,"A",0,1,"A","1994-95",2,2
"566","E0","15/10/94","Leeds","Tottenham",1,1,"D",0,0,"D","1994-95",2,0
"567","E0","15/10/94","Leicester","Southampton",4,3,"H",2,1,"H","1994-95",7,1
"568","E0","15/10/94","Man United","West Ham",1,0,"H",0,0,"H","1994-95",1,1
"569","E0","15/10/94","QPR","Man City",1,2,"A",0,1,"A","1994-95",3,1
"570","E0","16/10/94","Ipswich","Sheffield Weds",1,2,"A",0,1,"A","1994-95",3,1
"571","E0","17/10/94","Nott'm Forest","Wimbledon",3,1,"H",1,0,"H","1994-95",4,2
"572","E0","22/10/94","Aston Villa","Nott'm Forest",0,2,"A",0,1,"A","1994-95",2,2
"573","E0","22/10/94","Crystal Palace","Everton",1,0,"H",0,0,"H","1994-95",1,1
"574","E0","22/10/94","Liverpool","Wimbledon",3,0,"H",1,0,"H","1994-95",3,3
"575","E0","22/10/94","Man City","Tottenham",5,2,"H",2,1,"H","1994-95",7,3
"576","E0","22/10/94","Newcastle","Sheffield Weds",2,1,"H",1,0,"H","1994-95",3,1
"577","E0","22/10/94","Norwich","QPR",4,2,"H",2,1,"H","1994-95",6,2
"578","E0","22/10/94","West Ham","Southampton",2,0,"H",1,0,"H","1994-95",2,2
"579","E0","23/10/94","Arsenal","Coventry",2,1,"H",1,0,"H","1994-95",3,1
"580","E0","23/10/94","Blackburn","Man United",2,4,"A",1,2,"A","1994-95",6,2
"581","E0","23/10/94","Chelsea","Ipswich",2,0,"H",1,0,"H","1994-95",2,2
"582","E0","24/10/94","Leeds","Leicester",2,1,"H",1,0,"H","1994-95",3,1
"583","E0","29/10/94","Coventry","Man City",1,0,"H",0,0,"H","1994-95",1,1
"584","E0","29/10/94","Everton","Arsenal",1,1,"D",0,0,"D","1994-95",2,0
"585","E0","29/10/94","Ipswich","Liverpool",1,3,"A",0,1,"A","1994-95",4,2
"586","E0","29/10/94","Leicester","Crystal Palace",0,1,"A",0,0,"A","1994-95",1,1
"587","E0","29/10/94","Man United","Newcastle",2,0,"H",1,0,"H","1994-95",2,2
"588","E0","29/10/94","Nott'm Forest","Blackburn",0,2,"A",0,1,"A","1994-95",2,2
"589","E0","29/10/94","QPR","Aston Villa",2,0,"H",1,0,"H","1994-95",2,2
"590","E0","29/10/94","Sheffield Weds","Chelsea",1,1,"D",0,0,"D","1994-95",2,0
"591","E0","29/10/94","Southampton","Leeds",1,3,"A",0,1,"A","1994-95",4,2
"592","E0","29/10/94","Tottenham","West Ham",3,1,"H",1,0,"H","1994-95",4,2
"593","E0","30/10/94","Wimbledon","Norwich",1,0,"H",0,0,"H","1994-95",1,1
"594","E0","31/10/94","QPR","Liverpool",2,1,"H",1,0,"H","1994-95",3,1
"595","E0","1/11/1994","Everton","West Ham",1,0,"H",0,0,"H","1994-95",1,1
"596","E0","1/11/1994","Ipswich","Leeds",2,0,"H",1,0,"H","1994-95",2,2
"597","E0","2/11/1994","Coventry","Crystal Palace",1,4,"A",0,2,"A","1994-95",5,3
